"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14318","Usuário autenticado e associado ao perfil","","Thu May 22 17:34:30 BRT 2025","passed","Thu May 22 17:34:45 BRT 2025","","","",""
"","390","Usuário Trading/Portifólio acessa a aplicação prêmios","","Thu May 22 17:35:33 BRT 2025","passed","Thu May 22 17:35:33 BRT 2025","","","",""
"","6878","O usuário seleciona o modulo Produtos IREC do menu lateral","","Thu May 22 17:26:47 BRT 2025","passed","Thu May 22 17:26:54 BRT 2025","","","",""
"","1911","O menu lateral deve estar presente na página","","Thu May 22 17:26:38 BRT 2025","passed","Thu May 22 17:26:40 BRT 2025","","","",""
"","4984","Usuário Trading/Portifólio acessa a aplicação prêmio de proposta de diretrizes","","Thu May 22 17:34:50 BRT 2025","passed","Thu May 22 17:34:55 BRT 2025","","","",""
"","11732","Exportar dados da diretriz Semanal apresentados em XLSX","","Thu May 22 17:31:02 BRT 2025","passed","Thu May 22 17:31:14 BRT 2025","","","",""
"","387","Visualizar dashboard com diretrizes","","Thu May 22 17:30:26 BRT 2025","passed","Thu May 22 17:30:26 BRT 2025","","","",""
"","18858","Cancelar exclusão de um usuário","","Thu May 22 17:26:00 BRT 2025","passed","Thu May 22 17:26:19 BRT 2025","","","",""
"","24989","Cadastro de usuário com sucesso","","Thu May 22 17:31:40 BRT 2025","passed","Thu May 22 17:32:05 BRT 2025","","","",""
"","31340","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Thu May 22 17:27:13 BRT 2025","passed","Thu May 22 17:27:45 BRT 2025","","","",""
"","2691","Usuário Trading/Portifólio acessa a aplicação criar dados","","Thu May 22 17:35:30 BRT 2025","passed","Thu May 22 17:35:33 BRT 2025","","","",""
"","25323","Consultar um arquivo que não existe","","Thu May 22 17:28:13 BRT 2025","passed","Thu May 22 17:28:38 BRT 2025","","","",""
"","2781","Administrador acessa a tela de usuários","","Thu May 22 17:24:45 BRT 2025","passed","Thu May 22 17:24:47 BRT 2025","","","",""
"","6856","O usuário seleciona o modulo Produtos Semanal Diario do menu lateral","","Thu May 22 17:26:40 BRT 2025","passed","Thu May 22 17:26:47 BRT 2025","","","",""
"","5656","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Thu May 22 17:30:39 BRT 2025","passed","Thu May 22 17:30:44 BRT 2025","","","",""
"","32556","Administrador tenta cadastrar um usuário já existente","","Thu May 22 17:33:58 BRT 2025","passed","Thu May 22 17:34:30 BRT 2025","","","",""
"","25217","Editar um usuário existente","","Thu May 22 17:25:34 BRT 2025","passed","Thu May 22 17:26:00 BRT 2025","","","",""
"","28200","Consultar um arquivo de evidências com sucesso","","Thu May 22 17:27:45 BRT 2025","passed","Thu May 22 17:28:13 BRT 2025","","","",""
"","5431","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Thu May 22 17:30:44 BRT 2025","passed","Thu May 22 17:30:50 BRT 2025","","","",""
"","5705","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Thu May 22 17:30:55 BRT 2025","passed","Thu May 22 17:31:01 BRT 2025","","","",""
"","20551","Administrador acessa a aplicação operações módulo Comercial","","Thu May 22 17:30:04 BRT 2025","passed","Thu May 22 17:30:25 BRT 2025","","","",""
"","2023","Acesso ao menu pelo Trading/Portifólio","","Thu May 22 17:35:33 BRT 2025","passed","Thu May 22 17:35:35 BRT 2025","","","",""
"","5506","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Thu May 22 17:30:50 BRT 2025","passed","Thu May 22 17:30:55 BRT 2025","","","",""
