"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","453","Verificar apresentação dos dados de diretrizes diárias","","Thu May 22 09:57:50 BRT 2025","passed","Thu May 22 09:57:51 BRT 2025","","","",""
"","4773","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Thu May 22 10:02:18 BRT 2025","passed","Thu May 22 10:02:23 BRT 2025","","","",""
"","6219","O usuário visualiza dados já cadastrados no módulo","","Thu May 22 09:48:16 BRT 2025","passed","Thu May 22 09:48:22 BRT 2025","","","",""
"","2894","Usuário Trading/Portifólio acessa a aplicação criar dados","","Thu May 22 10:03:08 BRT 2025","passed","Thu May 22 10:03:11 BRT 2025","","","",""
"","545","Usuário Trading/Portifólio acessa a aplicação visualizar","","Thu May 22 10:02:33 BRT 2025","passed","Thu May 22 10:02:33 BRT 2025","","","",""
"","5594","Verificar apresentação do histórico dos dados de diretrizes diárias","","Thu May 22 09:57:51 BRT 2025","passed","Thu May 22 09:57:57 BRT 2025","","","",""
"","5984","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Thu May 22 09:58:03 BRT 2025","passed","Thu May 22 09:58:09 BRT 2025","","","",""
"","22259","Tentativa de acesso não logado","","Thu May 22 10:01:56 BRT 2025","failed","Thu May 22 10:02:18 BRT 2025","","","",""
"","397924","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Thu May 22 09:48:29 BRT 2025","failed","Thu May 22 09:55:07 BRT 2025","","","",""
"","17321","Alteração de dados do usuário com sucesso","","Thu May 22 09:59:53 BRT 2025","passed","Thu May 22 10:00:10 BRT 2025","","","",""
"","15727","Cancelar processo para adicionar um novo usuário","","Thu May 22 09:46:17 BRT 2025","passed","Thu May 22 09:46:33 BRT 2025","","","",""
"","24760","Consultar um arquivo que não existe","","Thu May 22 09:55:35 BRT 2025","passed","Thu May 22 09:56:00 BRT 2025","","","",""
"","15480","Usuário Trading/Portifólio acessa a aplicação editar","","Thu May 22 10:02:33 BRT 2025","passed","Thu May 22 10:02:49 BRT 2025","","","",""
"","18826","Usuário Trading/Portifólio acessa a aplicação excluir","","Thu May 22 10:02:49 BRT 2025","broken","Thu May 22 10:03:08 BRT 2025","","","",""
"","1603","O menu lateral deve estar presente na página","","Thu May 22 09:47:55 BRT 2025","passed","Thu May 22 09:47:57 BRT 2025","","","",""
"","4939","Usuário Trading/Portifólio acessa a aplicação prêmio de proposta de diretrizes","","Thu May 22 10:02:23 BRT 2025","passed","Thu May 22 10:02:28 BRT 2025","","","",""
"","25397","Administrador tenta cadastrar um usuário já existente","","Thu May 22 10:01:01 BRT 2025","passed","Thu May 22 10:01:27 BRT 2025","","","",""
"","444","Verificar apresentação dos dados de diretrizes semanais","","Thu May 22 09:57:51 BRT 2025","passed","Thu May 22 09:57:51 BRT 2025","","","",""
"","315","Visualizar dashboard para I-REC","","Thu May 22 09:57:49 BRT 2025","passed","Thu May 22 09:57:50 BRT 2025","","","",""
"","17582","Excluir um usuário existente","","Thu May 22 09:47:37 BRT 2025","passed","Thu May 22 09:47:55 BRT 2025","","","",""
"","21585","Administrador acessa a aplicação operações módulo Comercial","","Thu May 22 09:57:26 BRT 2025","passed","Thu May 22 09:57:48 BRT 2025","","","",""
"","6722","O usuário seleciona o modulo Produtos Semanal Diario do menu lateral","","Thu May 22 09:47:57 BRT 2025","passed","Thu May 22 09:48:03 BRT 2025","","","",""
"","3826","Usuário autenticado e associado ao perfil","","Thu May 22 10:01:27 BRT 2025","passed","Thu May 22 10:01:31 BRT 2025","","","",""
"","26402","Adicionar um novo usuário administrador","","Thu May 22 09:46:33 BRT 2025","passed","Thu May 22 09:46:59 BRT 2025","","","",""
"","6157","Verificar apresentação do histórico dos dados de diretrizes semanais","","Thu May 22 09:57:57 BRT 2025","passed","Thu May 22 09:58:03 BRT 2025","","","",""
"","26925","Administrador cadastra um novo usuário","","Thu May 22 10:00:35 BRT 2025","passed","Thu May 22 10:01:01 BRT 2025","","","",""
"","24671","Acesso não logado","","Thu May 22 10:01:31 BRT 2025","broken","Thu May 22 10:01:56 BRT 2025","","","",""
"","6168","O usuário seleciona o modulo Produtos Curto Prazo do menu lateral","","Thu May 22 09:48:10 BRT 2025","passed","Thu May 22 09:48:16 BRT 2025","","","",""
"","41353","Administrador acessa a aplicação cadastro de usuário com perfis","","Thu May 22 09:56:00 BRT 2025","passed","Thu May 22 09:56:41 BRT 2025","","","",""
"","25910","Erro ao tentar cadastrar usuário que já existe","","Thu May 22 09:59:03 BRT 2025","passed","Thu May 22 09:59:29 BRT 2025","","","",""
"","2999","Visualizar usuários cadastrados","","Thu May 22 09:46:14 BRT 2025","passed","Thu May 22 09:46:17 BRT 2025","","","",""
"","28172","Consultar um arquivo de evidências com sucesso","","Thu May 22 09:55:07 BRT 2025","passed","Thu May 22 09:55:35 BRT 2025","","","",""
"","6631","O usuário seleciona o modulo Produtos IREC do menu lateral","","Thu May 22 09:48:03 BRT 2025","passed","Thu May 22 09:48:10 BRT 2025","","","",""
"","23430","Cadastro de usuário com e-mail inválido","","Thu May 22 09:59:29 BRT 2025","passed","Thu May 22 09:59:53 BRT 2025","","","",""
"","427","Visualizar dashboard com diretrizes","","Thu May 22 09:57:49 BRT 2025","passed","Thu May 22 09:57:49 BRT 2025","","","",""
"","867","Exportar dados da diretriz curto prazo apresentados em XLSX","","Thu May 22 09:58:31 BRT 2025","passed","Thu May 22 09:58:32 BRT 2025","","","",""
"","3099","Exportar dados da diretriz Semanal apresentados em XLSX","","Thu May 22 09:58:27 BRT 2025","passed","Thu May 22 09:58:30 BRT 2025","","","",""
"","21042","Administrador acessa a aplicação operações Trading/Portifólio","","Thu May 22 09:57:05 BRT 2025","passed","Thu May 22 09:57:26 BRT 2025","","","",""
