"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3646","Acesso à tela de cadastro de nova diretriz","","Fri May 23 17:42:13 BRT 2025","passed","Fri May 23 17:42:17 BRT 2025","","","",""
"","799","Exportar dados da diretriz diária apresentados em XLSX","","Fri May 23 17:49:49 BRT 2025","passed","Fri May 23 17:49:50 BRT 2025","","","",""
"","28152","Consultar um arquivo de evidências com sucesso","","Fri May 23 17:46:31 BRT 2025","passed","Fri May 23 17:46:59 BRT 2025","","","",""
"","3509","Visualizar usuários cadastrados","","Fri May 23 17:43:45 BRT 2025","passed","Fri May 23 17:43:48 BRT 2025","","","",""
"","300","Visualizar dashboard com diretrizes semanais","","Fri May 23 17:49:13 BRT 2025","passed","Fri May 23 17:49:13 BRT 2025","","","",""
"","452","Usuário Trading/Portifólio acessa a aplicação visualizar","","Fri May 23 17:53:30 BRT 2025","passed","Fri May 23 17:53:30 BRT 2025","","","",""
"","5532","Tentativa de cadastrar múltiplas diretrizes vigentes","","Fri May 23 17:41:13 BRT 2025","passed","Fri May 23 17:41:19 BRT 2025","","","",""
"","1897","Visualização de diretrizes cadastradas","","Fri May 23 17:41:21 BRT 2025","passed","Fri May 23 17:41:23 BRT 2025","","","",""
"","13357","Usuário Trading/Portifólio acessa a aplicação excluir","","Fri May 23 17:53:46 BRT 2025","passed","Fri May 23 17:53:59 BRT 2025","","","",""
"","2725","Usuário Trading/Portifólio acessa a aplicação criar dados","","Fri May 23 17:53:59 BRT 2025","passed","Fri May 23 17:54:02 BRT 2025","","","",""
"","4638","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Fri May 23 17:53:16 BRT 2025","passed","Fri May 23 17:53:21 BRT 2025","","","",""
"","4655","Visualizar prêmios padrões","","Fri May 23 17:50:23 BRT 2025","passed","Fri May 23 17:50:28 BRT 2025","","","",""
"","3158","Navegação entre páginas de diretrizes","","Fri May 23 17:41:45 BRT 2025","passed","Fri May 23 17:41:48 BRT 2025","","","",""
"","29350","Cancelamento do cadastro de nova diretriz // não é exibido um modal para confirmar o cancelamento","","Fri May 23 17:43:01 BRT 2025","failed","Fri May 23 17:43:30 BRT 2025","","","",""
"","2072","Limite de caracteres na busca por intervalo de data","","Fri May 23 17:41:48 BRT 2025","passed","Fri May 23 17:41:50 BRT 2025","","","",""
"","29522","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Fri May 23 17:46:01 BRT 2025","passed","Fri May 23 17:46:31 BRT 2025","","","",""
"","15798","Cancelar processo para adicionar um novo usuário","","Fri May 23 17:43:48 BRT 2025","passed","Fri May 23 17:44:04 BRT 2025","","","",""
"","20921","Administrador acessa a aplicação operações módulo Comercial","","Fri May 23 17:48:50 BRT 2025","passed","Fri May 23 17:49:11 BRT 2025","","","",""
"","24915","Cadastro de usuário com sucesso","","Fri May 23 17:50:28 BRT 2025","passed","Fri May 23 17:50:53 BRT 2025","","","",""
"","9419","Visualização de mensagem de sucesso ao anexar arquivos","","Fri May 23 17:43:30 BRT 2025","passed","Fri May 23 17:43:40 BRT 2025","","","",""
"","3842","Exibição dos produtos cadastrados na tela de cadastro","","Fri May 23 17:42:17 BRT 2025","passed","Fri May 23 17:42:21 BRT 2025","","","",""
"","5527","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Fri May 23 17:49:43 BRT 2025","passed","Fri May 23 17:49:49 BRT 2025","","","",""
"","23989","Acesso não logado","","Fri May 23 17:54:06 BRT 2025","passed","Fri May 23 17:54:30 BRT 2025","","","",""
"","5641","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Fri May 23 17:49:32 BRT 2025","passed","Fri May 23 17:49:38 BRT 2025","","","",""
"","5808","O usuário seleciona o modulo Produtos Curto Prazo do menu lateral","","Fri May 23 17:45:42 BRT 2025","passed","Fri May 23 17:45:48 BRT 2025","","","",""
"","17371","Anexação de arquivos durante o cadastro","","Fri May 23 17:42:24 BRT 2025","passed","Fri May 23 17:42:42 BRT 2025","","","",""
"","5569","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Fri May 23 17:49:38 BRT 2025","passed","Fri May 23 17:49:43 BRT 2025","","","",""
