"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","297","Usuário Trading/Portifólio acessa a aplicação prêmios","","Thu May 22 10:37:47 BRT 2025","passed","Thu May 22 10:37:47 BRT 2025","","","",""
"","25680","Administrador cadastra um novo usuário","","Thu May 22 10:35:18 BRT 2025","passed","Thu May 22 10:35:44 BRT 2025","","","",""
"","48428","Administrador acessa a aplicação cadastro de usuário com perfis","","Thu May 22 10:30:08 BRT 2025","passed","Thu May 22 10:30:56 BRT 2025","","","",""
"","28747","Consultar um arquivo de evidências com sucesso","","Thu May 22 10:29:13 BRT 2025","passed","Thu May 22 10:29:42 BRT 2025","","","",""
"","2974","Exportar dados da diretriz Semanal apresentados em XLSX","","Thu May 22 10:33:03 BRT 2025","passed","Thu May 22 10:33:06 BRT 2025","","","",""
"","17707","Cancelar processo para adicionar um novo usuário","","Thu May 22 10:25:44 BRT 2025","passed","Thu May 22 10:26:02 BRT 2025","","","",""
"","23818","Cadastro de usuário com e-mail inválido","","Thu May 22 10:34:05 BRT 2025","passed","Thu May 22 10:34:29 BRT 2025","","","",""
"","6924","O usuário acessa o botão para adicionar um novo item","","Thu May 22 10:28:22 BRT 2025","passed","Thu May 22 10:28:29 BRT 2025","","","",""
"","1576","Acesso ao menu pelo Trading/Portifólio","","Thu May 22 10:37:47 BRT 2025","passed","Thu May 22 10:37:49 BRT 2025","","","",""
"","4638","Usuário Trading/Portifólio acessa a aplicação prêmio de proposta de diretrizes","","Thu May 22 10:37:05 BRT 2025","passed","Thu May 22 10:37:10 BRT 2025","","","",""
"","520","Visualizar dashboard com diretrizes semanais","","Thu May 22 10:32:17 BRT 2025","passed","Thu May 22 10:32:17 BRT 2025","","","",""
"","25611","Administrador tenta cadastrar um usuário já existente","","Thu May 22 10:35:44 BRT 2025","passed","Thu May 22 10:36:10 BRT 2025","","","",""
"","4627","Usuário Trading/Portifólio acessa a aplicação prêmios padrão","","Thu May 22 10:37:10 BRT 2025","passed","Thu May 22 10:37:14 BRT 2025","","","",""
"","22055","Tentativa de acesso não logado","","Thu May 22 10:36:38 BRT 2025","failed","Thu May 22 10:37:00 BRT 2025","","","",""
"","6749","Verificar apresentação do histórico dos dados de diretrizes diárias","","Thu May 22 10:32:20 BRT 2025","passed","Thu May 22 10:32:27 BRT 2025","","","",""
"","2048","O menu lateral deve estar presente na página","","Thu May 22 10:27:48 BRT 2025","passed","Thu May 22 10:27:50 BRT 2025","","","",""
"","443","Usuário Trading/Portifólio acessa a aplicação visualizar","","Thu May 22 10:37:14 BRT 2025","passed","Thu May 22 10:37:15 BRT 2025","","","",""
"","3372","Usuário autenticado e associado ao perfil","","Thu May 22 10:36:10 BRT 2025","passed","Thu May 22 10:36:13 BRT 2025","","","",""
"","25644","Cadastro de usuário com sucesso","","Thu May 22 10:33:14 BRT 2025","passed","Thu May 22 10:33:40 BRT 2025","","","",""
"","7594","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Thu May 22 10:32:34 BRT 2025","passed","Thu May 22 10:32:41 BRT 2025","","","",""
"","4613","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Thu May 22 10:37:00 BRT 2025","passed","Thu May 22 10:37:05 BRT 2025","","","",""
"","3144","Usuário Trading/Portifólio acessa a aplicação criar dados","","Thu May 22 10:37:44 BRT 2025","passed","Thu May 22 10:37:47 BRT 2025","","","",""
"","24420","Acesso não logado","","Thu May 22 10:36:13 BRT 2025","broken","Thu May 22 10:36:38 BRT 2025","","","",""
"","7494","O usuário seleciona o modulo Produtos IREC do menu lateral","","Thu May 22 10:27:59 BRT 2025","passed","Thu May 22 10:28:07 BRT 2025","","","",""
"","556","Visualizar dashboard para I-REC","","Thu May 22 10:32:17 BRT 2025","passed","Thu May 22 10:32:18 BRT 2025","","","",""
"","44008","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Thu May 22 10:28:29 BRT 2025","failed","Thu May 22 10:29:13 BRT 2025","","","",""
"","780","Verificar apresentação dos dados de diretrizes diárias","","Thu May 22 10:32:19 BRT 2025","passed","Thu May 22 10:32:19 BRT 2025","","","",""
"","1020","Visualizar dashboard com diretrizes","","Thu May 22 10:32:16 BRT 2025","passed","Thu May 22 10:32:17 BRT 2025","","","",""
"","23435","Administrador acessa a aplicação operações Trading/Portifólio","","Thu May 22 10:31:28 BRT 2025","passed","Thu May 22 10:31:52 BRT 2025","","","",""
"","5058","Visualizar usuários cadastrados","","Thu May 22 10:25:39 BRT 2025","passed","Thu May 22 10:25:44 BRT 2025","","","",""
"","25997","Editar um usuário existente","","Thu May 22 10:26:35 BRT 2025","passed","Thu May 22 10:27:01 BRT 2025","","","",""
"","6588","Verificar apresentação do histórico dos dados de diretrizes semanais","","Thu May 22 10:32:27 BRT 2025","passed","Thu May 22 10:32:34 BRT 2025","","","",""
"","25511","Erro ao tentar cadastrar usuário que já existe","","Thu May 22 10:33:40 BRT 2025","passed","Thu May 22 10:34:05 BRT 2025","","","",""
"","7438","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Thu May 22 10:32:41 BRT 2025","passed","Thu May 22 10:32:49 BRT 2025","","","",""
"","838","Verificar apresentação dos dados de diretrizes semanais","","Thu May 22 10:32:19 BRT 2025","passed","Thu May 22 10:32:20 BRT 2025","","","",""
"","26117","Alteração de dados do usuário com sucesso","","Thu May 22 10:34:29 BRT 2025","passed","Thu May 22 10:34:55 BRT 2025","","","",""
"","15218","Usuário Trading/Portifólio acessa a aplicação editar","","Thu May 22 10:37:15 BRT 2025","passed","Thu May 22 10:37:30 BRT 2025","","","",""
"","6105","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Thu May 22 10:32:56 BRT 2025","passed","Thu May 22 10:33:02 BRT 2025","","","",""
"","25375","Consultar um arquivo que não existe","","Thu May 22 10:29:42 BRT 2025","passed","Thu May 22 10:30:07 BRT 2025","","","",""
"","22174","Administrador acessa a aplicação operações módulo Comercial","","Thu May 22 10:31:52 BRT 2025","passed","Thu May 22 10:32:14 BRT 2025","","","",""
"","3697","Administrador acessa a tela de usuários","","Thu May 22 10:25:36 BRT 2025","passed","Thu May 22 10:25:39 BRT 2025","","","",""
"","13868","Usuário Trading/Portifólio acessa a aplicação excluir","","Thu May 22 10:37:30 BRT 2025","passed","Thu May 22 10:37:44 BRT 2025","","","",""
"","676","Acesso ao menu pelo Administrador","","Thu May 22 10:32:14 BRT 2025","passed","Thu May 22 10:32:15 BRT 2025","","","",""
"","32350","Administrador acessa a aplicação visualização das telas","","Thu May 22 10:30:56 BRT 2025","passed","Thu May 22 10:31:28 BRT 2025","","","",""
"","977","Exportar dados da diretriz curto prazo apresentados em XLSX","","Thu May 22 10:33:07 BRT 2025","passed","Thu May 22 10:33:08 BRT 2025","","","",""
